CaseID,Activity,time:timestamp,REPAIR_IN_TIME_5D,DEVICETYPE,org:resource
4459,Completed,18.940761494596995,1,AB53,E
4460,Creation,18.939363888389018,1,AB63,G
4460,NoteHotline,18.93936500755984,1,AB63,G
4460,Letter,18.941073389474415,1,AB63,G
4460,InDelivery,18.941073389474415,1,AB63,G
4460,DeviceReceived,18.941282717100993,1,AB63,G
4460,NoteWorkshop,18.941283483570672,1,AB63,G
4460,Completed,18.941313993340113,1,AB63,G
4461,Letter,18.939017421001,0,AB64,
4461,Creation,18.939286882856766,0,AB64,
4461,DeviceReceived,18.939286912624254,0,AB64,
4461,StockEntry,18.943125139612743,0,AB64,
4461,NoteHotline,18.943430642131712,0,AB64,
4461,NoteWorkshop,18.94345177836279,0,AB64,
4461,Completed,18.94346011415605,0,AB64,
4461,InDelivery,18.943637420059158,0,AB64,
4462,Creation,18.939215551452623,0,AB30,L
4462,DeviceReceived,18.940331539084255,0,AB30,L
4462,Letter,18.9405597935021,0,AB30,L
4462,Transmission,18.940724737684196,0,AB30,L
4462,Approved,18.940758944306538,0,AB30,L
4462,NoteHotline,18.94075909886978,0,AB30,L
4462,InDelivery,18.943125139612743,0,AB30,L
4462,Completed,18.94342530612617,0,AB30,L
4463,Creation,18.9392169565774,0,AB14,L
4463,Letter,18.941073389474415,0,AB14,L
4463,DeviceReceived,18.94131985158464,0,AB14,L
4463,NoteWorkshop,18.941322709397355,0,AB14,L
4463,Transmission,18.941324515578312,0,AB14,L
4463,Approved,18.943411236721715,0,AB14,L
4463,NoteHotline,18.943411402733542,0,AB14,L
4463,InDelivery,18.94414943820868,0,AB14,L
4463,Completed,18.94444567860194,0,AB14,L
4464,Creation,18.939219933530154,0,AB38,J
4464,DeviceReceived,18.941845320078105,0,AB38,J
4464,NoteWorkshop,18.944940825905086,0,AB38,J
4464,Transmission,18.948056918624133,0,AB38,J
4464,InDelivery,18.94823617284615,0,AB38,J
4464,Approved,18.948417961177018,0,AB38,J
4464,NoteHotline,18.94841799657332,0,AB38,J
4464,Completed,18.94858668701195,0,AB38,J
4465,Creation,18.939223422507503,1,AB28,L
4465,DeviceReceived,18.942777327147702,1,AB28,L
4465,Letter,18.943125139612743,1,AB28,L
4465,InDelivery,18.943125139612743,1,AB28,L
4465,Transmission,18.94330252863205,1,AB28,L
4465,Approved,18.94335689008338,1,AB28,L
4465,NoteHotline,18.943356931588593,1,AB28,L
4465,Completed,18.943431857551214,1,AB28,L
4466,Creation,18.93923239495819,1,AB57,E
4466,NoteHotline,18.944897414099337,1,AB57,E
4466,DeviceReceived,18.955647739623007,1,AB57,E
4466,Letter,18.956865423551942,1,AB57,E
4466,InDelivery,18.95737071502282,1,AB57,E
4466,NoteWorkshop,18.957518604830916,1,AB57,E
4466,Completed,18.95753178733647,1,AB57,E
4467,Creation,18.939249119105604,0,AB62,E
4467,Letter,18.941073389474415,0,AB62,E
4467,DeviceReceived,18.941306530861276,0,AB62,E
4467,Transmission,18.94696672215525,0,AB62,E
4467,Approved,18.94841440974177,0,AB62,E
4467,NoteHotline,18.948414445138194,0,AB62,E
4467,StockEntry,18.9588850593224,0,AB62,E
4467,InDelivery,18.9588850593224,0,AB62,E
4467,NoteWorkshop,18.95911274288389,0,AB62,E
4467,Completed,18.95913358526238,0,AB62,E
4468,Creation,18.93925348317495,0,AB59,E
4468,DeviceReceived,18.940808884825106,0,AB59,E
4468,NoteHotline,18.946437335965335,0,AB59,E
4468,Letter,18.95737071502282,0,AB59,E
4468,StockEntry,18.95838053265061,0,AB59,E
4468,InDelivery,18.95838053265061,0,AB59,E
4468,Completed,18.958620506533915,0,AB59,E
4469,Creation,18.93925862120217,0,AB52,E
4469,NoteHotline,18.939258960561094,0,AB52,E
4469,DeviceReceived,18.951588144284045,0,AB52,E
4469,Letter,18.9588850593224,0,AB52,E
4469,StockEntry,18.9588850593224,0,AB52,E
4469,Completed,18.959194808331347,0,AB52,E
4469,InDelivery,18.959389331575384,0,AB52,E
4470,Creation,18.939259758351792,0,AB52,E
4470,Letter,18.939531809536973,0,AB52,E
4470,DeviceReceived,18.939861688605298,0,AB52,E
4470,NoteHotline,18.944880132917483,0,AB52,E
4470,NoteWorkshop,18.957685539222553,0,AB52,E
4470,StockEntry,18.9588850593224,0,AB52,E
4470,InDelivery,18.9588850593224,0,AB52,E
4470,Completed,18.959078008512247,0,AB52,E
4471,Creation,18.939269421094533,1,AB22,L
4471,Letter,18.940045933613412,1,AB22,L
4471,DeviceReceived,18.9403360471138,1,AB22,L
4471,InDelivery,18.942612596600558,1,AB22,L
4471,Transmission,18.942790913061888,1,AB22,L
4471,Approved,18.94281875471019,1,AB22,L
4471,NoteHotline,18.942818796237745,1,AB22,L
4471,Completed,18.942830008614813,1,AB22,L
4472,Creation,18.809826350433024,0,AB62,L
4472,DeviceReceived,18.811646827367596,0,AB62,L
4472,Letter,18.814842354223067,0,AB62,L
4472,Transmission,18.816846850046673,0,AB62,L
4472,NoteHotline,18.81696159223334,0,AB62,L
4472,Approved,18.816961605689695,0,AB62,L
4472,InDelivery,18.817169834543268,0,AB62,L
4472,Completed,18.81736610260954,0,AB62,L
4473,Creation,18.939269837846588,1,AB26,L
4473,Letter,18.940045933613412,1,AB26,L
4473,DeviceReceived,18.940297882849407,1,AB26,L
4473,Transmission,18.940332609594428,1,AB26,L
4473,Approved,18.940739356194477,1,AB26,L
4473,NoteHotline,18.94073939186362,1,AB26,L
4473,InDelivery,18.942612596600558,1,AB26,L
4473,Completed,18.9429114161942,1,AB26,L
4473,NoteWorkshop,18.94686090514976,1,AB26,L
4474,Creation,18.93929600357418,0,AB62,L
4474,DeviceReceived,18.940188924989062,0,AB62,L
4474,Transmission,18.942922894467937,0,AB62,L
4474,Approved,18.942959588468515,0,AB62,L
4474,InDelivery,18.943125139612743,0,AB62,L
4474,Completed,18.943257165866,0,AB62,L
4474,NoteHotline,18.944364283288873,0,AB62,L
4475,Creation,18.939297152588164,1,AB9,E
4475,NoteHotline,18.93930363585994,1,AB9,E
4475,Letter,18.942612596600558,1,AB9,E
4475,DeviceReceived,18.94286623737806,1,AB9,E
4475,StockEntry,18.943125139612743,1,AB9,E
4475,InDelivery,18.943125139612743,1,AB9,E
4475,NoteWorkshop,18.943308671719024,1,AB9,E
4475,Completed,18.943318906160428,1,AB9,E
4476,Creation,18.939311952722793,1,AB22,E
4476,StockEntry,18.947726243441554,1,AB22,E
4476,InDelivery,18.947726243441554,1,AB22,E
4476,DeviceReceived,18.94801002409482,1,AB22,E
4476,NoteHotline,18.948010236559263,1,AB22,E
4476,NoteWorkshop,18.948056794692334,1,AB22,E
4476,Completed,18.94805686551051,1,AB22,E
4477,Creation,18.93931291121149,0,AB61,E
4477,NoteHotline,18.939318977649698,0,AB61,E
4477,DeviceReceived,18.959074477223908,0,AB61,E
4477,Letter,18.9604180985184,0,AB61,E
4477,StockEntry,18.967944108146717,0,AB61,E
4477,InDelivery,18.967944108146717,0,AB61,E
4477,StatusRequest,18.96815438779452,0,AB61,E
4477,NoteWorkshop,18.96825184500131,0,AB61,E
4477,Completed,18.968257154266528,0,AB61,E
4478,Creation,18.939319090762528,0,AB61,L
4478,DeviceReceived,18.94801918953377,0,AB61,L
4478,Transmission,18.950452540126435,0,AB61,L
4478,InDelivery,18.95078192672668,0,AB61,L
4478,NoteHotline,18.951037416964084,0,AB61,L
4478,Approved,18.951037422848035,0,AB61,L
4478,Completed,18.95105416843135,0,AB61,L
4479,Creation,18.939325407200563,0,AB62,L
4479,Letter,18.941073389474415,0,AB62,L
4479,DeviceReceived,18.941300167509297,0,AB62,L
4479,Transmission,18.943825350505268,0,AB62,L
4479,InDelivery,18.944661194329775,0,AB62,L
4479,Approved,18.944832094517636,0,AB62,L
4479,NoteHotline,18.944832455672707,0,AB62,L
4479,Completed,18.94484003397854,0,AB62,L
4480,Creation,18.809845696742112,0,AB52,L
4480,NoteHotline,18.809846476007667,0,AB52,L
4480,DeviceReceived,18.811060058194478,0,AB52,L
4480,Letter,18.81542473235928,0,AB52,L
4480,StatusRequest,18.8168949003181,0,AB52,L
4480,InDelivery,18.817750859175273,0,AB52,L
4480,Completed,18.81804010910858,0,AB52,L
4481,Creation,18.93934109989372,0,AB34,J
4481,DeviceReceived,18.94034073353986,0,AB34,J
4481,Transmission,18.946518946912153,0,AB34,J
4481,Approved,18.946535265938106,0,AB34,J
4481,NoteHotline,18.946535330953612,0,AB34,J
4481,NoteWorkshop,18.946573234274645,0,AB34,J
4481,InDelivery,18.94670560388476,0,AB34,J
4481,Completed,18.946921802992968,0,AB34,J
4482,Creation,18.939346648237684,1,AB49,L
4482,DeviceReceived,18.944345446870027,1,AB49,L
4482,Letter,18.944661194329775,1,AB49,L
4482,Transmission,18.94486486436889,1,AB49,L
4482,Approved,18.94501707764565,1,AB49,L
4482,InDelivery,18.94619489320096,1,AB49,L
4482,NoteHotline,18.946375569186277,1,AB49,L
4482,Completed,18.946383141718385,1,AB49,L
4483,Creation,18.93934875564782,0,AB27,L
4483,DeviceReceived,18.944795593500405,0,AB27,L
4483,Transmission,18.946431862290574,0,AB27,L
4483,Approved,18.9536229275712,0,AB27,L
4483,StatusRequest,18.953623015602556,0,AB27,L
4483,NoteHotline,18.953623467496726,0,AB27,L
4483,InDelivery,18.95484170059682,0,AB27,L
4483,Completed,18.955078868339427,0,AB27,L
4484,Creation,18.939350095101105,0,AB34,J
4484,NoteHotline,18.940727448574954,0,AB34,J
4484,DeviceReceived,18.94082265800632,0,AB34,J
4484,NoteWorkshop,18.944921935222723,0,AB34,J
4484,InDelivery,18.94619489320096,0,AB34,J
4484,Completed,18.94647694532578,0,AB34,J
4485,Creation,18.93936143573369,1,AB63,G
4485,Letter,18.943125139612743,1,AB63,G
4485,InDelivery,18.943125139612743,1,AB63,G
4485,DeviceReceived,18.943388700360508,1,AB63,G
4485,NoteWorkshop,18.943389429642977,1,AB63,G
4485,Completed,18.943403736515823,1,AB63,G
4486,Creation,18.939370168826088,0,AB63,E
4486,NoteHotline,18.939371210600935,0,AB63,E
4486,Letter,18.942612596600558,0,AB63,E
4486,DeviceReceived,18.942927408626318,0,AB63,E
4486,StockEntry,18.94670560388476,0,AB63,E
4486,InDelivery,18.94670560388476,0,AB63,E
4486,NoteWorkshop,18.946875280612947,0,AB63,E
4486,Completed,18.946884078318117,0,AB63,E
4487,Creation,18.939375919409702,0,AB22,J
4487,DeviceReceived,18.94034649043927,0,AB22,J
4487,NoteWorkshop,18.94393733805158,0,AB22,J
4487,InDelivery,18.94619489320096,0,AB22,J
4487,Completed,18.946463237981014,0,AB22,J
4488,Creation,18.93937655042411,0,AB61,E
4488,DeviceReceived,18.941298705893317,0,AB61,E
4488,Transmission,18.947020211315383,0,AB61,E
4488,Approved,18.947029456721822,0,AB61,E
4488,NoteHotline,18.947029503982467,0,AB61,E
4488,StockEntry,18.957875751303167,0,AB61,E
4488,InDelivery,18.957875751303167,0,AB61,E
4488,NoteWorkshop,18.95817865068711,0,AB61,E
4488,Completed,18.95818283360885,0,AB61,E
4489,Creation,18.93922182091361,1,AB41,G
4489,NoteHotline,18.93922270804214,1,AB41,G
4489,Letter,18.940045933613412,1,AB41,G
4489,DeviceReceived,18.940278345179838,1,AB41,G
4489,InDelivery,18.9405597935021,1,AB41,G
4489,NoteWorkshop,18.940766095803884,1,AB41,G
4489,Completed,18.940773758490334,1,AB41,G
4490,Creation,18.809878628652626,1,AB49,E
4490,Letter,18.812509444098005,1,AB49,E
4490,StockEntry,18.812509444098005,1,AB49,E
4490,InDelivery,18.812509444098005,1,AB49,E
4490,DeviceReceived,18.812748439508614,1,AB49,E
4490,NoteWorkshop,18.812798916671696,1,AB49,E
4490,Completed,18.81281419917588,1,AB49,E
4491,Creation,18.939233085601355,1,AB53,E
4491,NoteHotline,18.93923389532032,1,AB53,E
4491,Letter,18.941073389474415,1,AB53,E
4491,DeviceReceived,18.94131514597917,1,AB53,E
4491,StockEntry,18.942612596600558,1,AB53,E
4491,InDelivery,18.942612596600558,1,AB53,E
4491,NoteWorkshop,18.942793072552643,1,AB53,E
4491,Completed,18.94279492354101,1,AB53,E
4492,Creation,18.93924596958124,0,AB52,J
4492,DeviceReceived,18.940865866638966,0,AB52,J
4492,NoteWorkshop,18.943942718732377,0,AB52,J
4492,InDelivery,18.94619489320096,0,AB52,J
4492,Completed,18.946543759291735,0,AB52,J
4493,Creation,18.939252602027423,0,AB62,E
4493,NoteHotline,18.939258383055492,0,AB62,E
4493,DeviceReceived,18.940825749069695,0,AB62,E
4493,Approved,18.946485646052576,0,AB62,E
4493,Letter,18.9588850593224,0,AB62,E
4493,StockEntry,18.9588850593224,0,AB62,E
4493,InDelivery,18.9588850593224,0,AB62,E
4493,Completed,18.95905379121165,0,AB62,E
4494,Creation,18.939253102138277,1,AB32,L
4494,DeviceReceived,18.94333766705449,1,AB32,L
4494,Letter,18.94414943820868,1,AB32,L
4494,Transmission,18.944332746895558,1,AB32,L
4494,Approved,18.9444065928569,1,AB32,L
4494,NoteHotline,18.944406693549524,1,AB32,L
4494,InDelivery,18.944661194329775,1,AB32,L
4494,Completed,18.94480246751643,1,AB32,L
4495,Creation,18.939255751530894,1,AB41,G
4495,Letter,18.947726243441554,1,AB41,G
4495,InDelivery,18.947726243441554,1,AB41,G
4495,DeviceReceived,18.947922673777576,1,AB41,G
4495,NoteWorkshop,18.94794258205836,1,AB41,G
4495,Completed,18.947943089646465,1,AB41,G
4496,Creation,18.93926268159435,1,AB20,L
4496,DeviceReceived,18.94178348873416,1,AB20,L
4496,Letter,18.942612596600558,1,AB20,L
4496,InDelivery,18.943637420059158,1,AB20,L
4496,Transmission,18.94382049665763,1,AB20,L
4496,Approved,18.943910955704283,1,AB20,L
4496,NoteHotline,18.94391100311254,1,AB20,L
4496,Completed,18.943914191312626,1,AB20,L
4497,Creation,18.93926640856738,1,AB36,E
4497,NoteHotline,18.939272802734756,1,AB36,E
4497,DeviceReceived,18.94291124416739,1,AB36,E
4497,StockEntry,18.943125139612743,1,AB36,E
4497,InDelivery,18.943125139612743,1,AB36,E
4497,NoteWorkshop,18.943379492382487,1,AB36,E
4497,Completed,18.94338866478574,1,AB36,E
4498,Creation,18.93926737900696,1,AB8,G
4498,Letter,18.942612596600558,1,AB8,G
4498,InDelivery,18.942612596600558,1,AB8,G
4498,DeviceReceived,18.942798305145523,1,AB8,G
4498,NoteWorkshop,18.942811362777718,1,AB8,G
4498,Completed,18.942815930832325,1,AB8,G
4499,Creation,18.939276047431616,1,AB31,L
4499,DeviceReceived,18.94479549876773,1,AB31,L
4499,Transmission,18.946440391988858,1,AB31,L
4499,InDelivery,18.94670560388476,1,AB31,L
4499,Approved,18.94689115660363,1,AB31,L
4499,NoteHotline,18.946891192054014,1,AB31,L
4499,Completed,18.946972630089057,1,AB31,L
4500,Creation,18.93928074478144,0,AB52,E
4500,Letter,18.9405597935021,0,AB52,E
4500,DeviceReceived,18.94081958476653,0,AB52,E
4500,StatusRequest,18.94802824275674,0,AB52,E
4500,NoteHotline,18.94802829587189,0,AB52,E
4500,NoteWorkshop,18.95760548924771,0,AB52,E
4500,StockEntry,18.957875751303167,0,AB52,E
4500,InDelivery,18.957875751303167,0,AB52,E
4500,Completed,18.958194903226286,0,AB52,E
4501,Creation,18.939283900149793,1,AB20,E
4501,NoteHotline,18.939284412152023,1,AB20,E
4501,StockEntry,18.9405597935021,1,AB20,E
4501,InDelivery,18.9405597935021,1,AB20,E
4501,DeviceReceived,18.94078816822421,1,AB20,E
4501,NoteWorkshop,18.940878254077038,1,AB20,E
4501,Completed,18.940895117151815,1,AB20,E
4502,Letter,18.939017421001,0,AB52,L
4502,Creation,18.939206697930324,0,AB52,L
4502,DeviceReceived,18.94178338777705,0,AB52,L
4502,Transmission,18.944325040349206,0,AB52,L
4502,Approved,18.945018545675836,0,AB52,L
4502,NoteHotline,18.945018622628975,0,AB52,L
4502,InDelivery,18.94619489320096,0,AB52,L
4502,Completed,18.94637147254664,0,AB52,L
4503,Creation,18.939206697930324,1,AB55,L
4503,Letter,18.9405597935021,1,AB55,L
4503,DeviceReceived,18.940847998499734,1,AB55,L
4503,Transmission,18.94284810239733,1,AB55,L
4503,InDelivery,18.943125139612743,1,AB55,L
4503,NoteHotline,18.943380636714053,1,AB55,L
4503,Approved,18.94338064264323,1,AB55,L
4503,Completed,18.94339949724413,1,AB55,L
4504,Creation,18.939206697930324,1,AB29,L
4504,DeviceReceived,18.941783209617427,1,AB29,L
4504,Letter,18.943125139612743,1,AB29,L
4504,Transmission,18.94341561823889,1,AB29,L
4504,Approved,18.943459995581954,1,AB29,L
4504,NoteHotline,18.943460108227345,1,AB29,L
4504,InDelivery,18.943637420059158,1,AB29,L
4504,Completed,18.943791035252737,1,AB29,L
4505,Creation,18.939206697930324,0,AB51,L
4505,Letter,18.940045933613412,0,AB51,L
4505,DeviceReceived,18.940331652082605,0,AB51,L
4505,InDelivery,18.959389331575384,0,AB51,L
4505,NoteWorkshop,18.959573508471305,0,AB51,L
4505,Completed,18.95957364848582,0,AB51,L
4506,Creation,18.939206697930324,1,AB45,G
4506,Letter,18.943637420059158,1,AB45,G
4506,InDelivery,18.943637420059158,1,AB45,G
4506,DeviceReceived,18.943858479312375,1,AB45,G
4506,NoteWorkshop,18.94385928529472,1,AB45,G
4506,Completed,18.943882445156994,1,AB45,G
4507,Approved,18.939274606668437,0,AB65,E
4507,Creation,18.939530583415973,0,AB65,E
4507,DeviceReceived,18.940349648393777,0,AB65,E
4507,Letter,18.9405597935021,0,AB65,E
4507,NoteWorkshop,18.94074926622204,0,AB65,E
4507,StatusRequest,18.952060647746947,0,AB65,E
4507,NoteHotline,18.95206090637597,0,AB65,E
4507,StockEntry,18.957875751303167,0,AB65,E
4507,InDelivery,18.957875751303167,0,AB65,E
4507,Completed,18.95819323825868,0,AB65,E
4508,Creation,18.809903313322152,0,AB49,L
4508,NoteHotline,18.809905054710086,0,AB49,L
4508,DeviceReceived,18.81271048030076,0,AB49,L
4508,Letter,18.81542473235928,0,AB49,L
4508,InDelivery,18.817750859175273,0,AB49,L
4508,Completed,18.817935169807548,0,AB49,L
4509,Creation,18.939530583415973,0,AB50,E
4509,Letter,18.9405597935021,0,AB50,E
4509,DeviceReceived,18.940808551936204,0,AB50,E
4509,NoteHotline,18.946438323115153,0,AB50,E
4509,NoteWorkshop,18.957729620963338,0,AB50,E
4509,StockEntry,18.95838053265061,0,AB50,E
4509,InDelivery,18.95838053265061,0,AB50,E
4509,Completed,18.95873103633776,0,AB50,E
4510,Creation,18.939287013833713,0,AB62,L
4510,DeviceReceived,18.94434532840086,0,AB62,L
4510,Letter,18.944661194329775,0,AB62,L
4510,NoteHotline,18.94484611434334,0,AB62,L
4510,StatusRequest,18.94999715257244,0,AB62,L
4510,InDelivery,18.9604180985184,0,AB62,L
4510,Completed,18.96061592731796,0,AB62,L
4510,NoteWorkshop,18.960619680452922,0,AB62,L
4511,Creation,18.93972704715092,0,AB62,E
4511,NoteHotline,18.93972786837176,0,AB62,E
4511,DeviceReceived,18.94036641333742,0,AB62,E
4511,Letter,18.956865423551942,0,AB62,E
4511,StockEntry,18.95838053265061,0,AB62,E
4511,InDelivery,18.95838053265061,0,AB62,E
4511,Completed,18.958698863726454,0,AB62,E
4512,Creation,18.939736443543307,1,AB52,E
4512,NoteHotline,18.93973730641215,1,AB52,E
4512,Letter,18.942612596600558,1,AB52,E
4512,StockEntry,18.942612596600558,1,AB52,E
4512,InDelivery,18.942612596600558,1,AB52,E
4512,DeviceReceived,18.942865228899052,1,AB52,E
4512,NoteWorkshop,18.942889503299583,1,AB52,E
4512,Completed,18.942918048101763,1,AB52,E
4513,Creation,18.939739490359628,1,AB12,E
4513,NoteHotline,18.939740335373447,1,AB12,E
4513,Letter,18.940045933613412,1,AB12,E
4513,DeviceReceived,18.940361221527873,1,AB12,E
4513,InDelivery,18.9405597935021,1,AB12,E
4513,Completed,18.940869807572806,1,AB12,E
4513,NoteWorkshop,18.94087172750931,1,AB12,E
4514,Creation,18.809914398525855,0,AB20,L
4514,DeviceReceived,18.811647030288505,0,AB20,L
4514,Letter,18.814842354223067,0,AB20,L
4514,Transmission,18.817442702619864,0,AB20,L
4514,Approved,18.81794638142334,0,AB20,L
4514,NoteHotline,18.818527223874618,0,AB20,L
4514,InDelivery,18.8189118966501,0,AB20,L
4514,Completed,18.81919758869008,0,AB20,L
4515,Creation,18.93978336467547,0,AB59,E
4515,NoteHotline,18.939784316761894,0,AB59,E
4515,DeviceReceived,18.96312599839157,0,AB59,E
4515,Letter,18.96393728614287,0,AB59,E
4515,StockEntry,18.970938723858296,0,AB59,E
4515,InDelivery,18.970938723858296,0,AB59,E
4515,StatusRequest,18.971166574664707,0,AB59,E
4515,Completed,18.971206635097897,0,AB59,E
4516,Creation,18.939793290131902,1,AO7,E
4516,NoteHotline,18.9397935043493,1,AO7,E
4516,DeviceReceived,18.94079289414369,1,AO7,E
4516,StockEntry,18.942612596600558,1,AO7,E
4516,InDelivery,18.942612596600558,1,AO7,E
4516,NoteWorkshop,18.94284916428456,1,AO7,E
4516,Completed,18.942849306660417,1,AO7,E
4517,Creation,18.939805060119824,0,AB52,E
4517,NoteHotline,18.93980693449844,0,AB52,E
4517,DeviceReceived,18.951434287165146,0,AB52,E
4517,StatusRequest,18.961155243573053,0,AB52,E
4517,Letter,18.961424845074877,0,AB52,E
4517,StockEntry,18.961424845074877,0,AB52,E
4517,InDelivery,18.961424845074877,0,AB52,E
4517,Transmission,18.961727754285914,0,AB52,E
4517,Completed,18.961737237275944,0,AB52,E
4518,Creation,18.93972782671565,1,AB41,G
4518,Letter,18.940045933613412,1,AB41,G
4518,InDelivery,18.940045933613412,1,AB41,G
4518,DeviceReceived,18.94028686805189,1,AB41,G
4518,NoteWorkshop,18.940287629337696,1,AB41,G
4518,Completed,18.94035275281391,1,AB41,G
4519,Creation,18.939729820256275,0,AB61,L
4519,DeviceReceived,18.943337779713662,0,AB61,L
4519,Transmission,18.943380239459202,0,AB61,L
4519,Approved,18.950945481892823,0,AB61,L
4519,NoteHotline,18.950945593698158,0,AB61,L
4519,InDelivery,18.95382830124888,0,AB61,L
4519,Completed,18.954009087657813,0,AB61,L
4520,Creation,18.93973293255205,0,AB52,L
4520,Letter,18.943125139612743,0,AB52,L
4520,DeviceReceived,18.94333783900796,0,AB52,L
4520,Transmission,18.94484416057874,0,AB52,L
4520,InDelivery,18.94619489320096,0,AB52,L
4520,Approved,18.94636481029887,0,AB52,L
4520,NoteHotline,18.94636484576792,0,AB52,L
4520,Completed,18.94637317504827,0,AB52,L
4521,Creation,18.93973381327644,0,AB8,E
4521,DeviceReceived,18.94082229540018,0,AB8,E
4521,StockEntry,18.94619489320096,0,AB8,E
4521,InDelivery,18.94619489320096,0,AB8,E
4521,Completed,18.94650022196464,0,AB8,E
4522,Creation,18.939734717803383,0,AB53,J
4522,DeviceReceived,18.940863364167633,0,AB53,J
4522,InDelivery,18.947726243441554,0,AB53,J
4522,NoteWorkshop,18.947969649129604,0,AB53,J
